url,path,local_file,kind,status,market
https://bertlclaw.at/landingpage-bonn-hr-berater.html,/landingpage-bonn-hr-berater.html,landingpage-bonn-hr-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bonn-it-berater.html,/landingpage-bonn-it-berater.html,landingpage-bonn-it-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bonn-ki-berater.html,/landingpage-bonn-ki-berater.html,landingpage-bonn-ki-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bonn-projektmanager.html,/landingpage-bonn-projektmanager.html,landingpage-bonn-projektmanager.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bonn-seo-berater.html,/landingpage-bonn-seo-berater.html,landingpage-bonn-seo-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bonn-unternehmensberater.html,/landingpage-bonn-unternehmensberater.html,landingpage-bonn-unternehmensberater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bottrop-berater.html,/landingpage-bottrop-berater.html,landingpage-bottrop-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bottrop-hr-berater.html,/landingpage-bottrop-hr-berater.html,landingpage-bottrop-hr-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bottrop-it-berater.html,/landingpage-bottrop-it-berater.html,landingpage-bottrop-it-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bottrop-ki-berater.html,/landingpage-bottrop-ki-berater.html,landingpage-bottrop-ki-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bottrop-projektmanager.html,/landingpage-bottrop-projektmanager.html,landingpage-bottrop-projektmanager.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bottrop-unternehmensberater.html,/landingpage-bottrop-unternehmensberater.html,landingpage-bottrop-unternehmensberater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-braunau-berater.html,/landingpage-braunau-berater.html,landingpage-braunau-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-braunschweig-berater.html,/landingpage-braunschweig-berater.html,landingpage-braunschweig-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-braunschweig-it-berater.html,/landingpage-braunschweig-it-berater.html,landingpage-braunschweig-it-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bregenz-berater.html,/landingpage-bregenz-berater.html,landingpage-bregenz-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bregenz-it-berater.html,/landingpage-bregenz-it-berater.html,landingpage-bregenz-it-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bregenz-unternehmensberater.html,/landingpage-bregenz-unternehmensberater.html,landingpage-bregenz-unternehmensberater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bremen-berater.html,/landingpage-bremen-berater.html,landingpage-bremen-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bremen-hr-berater.html,/landingpage-bremen-hr-berater.html,landingpage-bremen-hr-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bremen-it-berater.html,/landingpage-bremen-it-berater.html,landingpage-bremen-it-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bremen-ki-berater.html,/landingpage-bremen-ki-berater.html,landingpage-bremen-ki-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bremen-projektmanager.html,/landingpage-bremen-projektmanager.html,landingpage-bremen-projektmanager.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bremen-seo-berater.html,/landingpage-bremen-seo-berater.html,landingpage-bremen-seo-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bremen-unternehmensberater.html,/landingpage-bremen-unternehmensberater.html,landingpage-bremen-unternehmensberater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bremerhaven-berater.html,/landingpage-bremerhaven-berater.html,landingpage-bremerhaven-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-bremerhaven-it-berater.html,/landingpage-bremerhaven-it-berater.html,landingpage-bremerhaven-it-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-chemnitz-berater.html,/landingpage-chemnitz-berater.html,landingpage-chemnitz-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-chemnitz-hr-berater.html,/landingpage-chemnitz-hr-berater.html,landingpage-chemnitz-hr-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-chemnitz-it-berater.html,/landingpage-chemnitz-it-berater.html,landingpage-chemnitz-it-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-chemnitz-ki-berater.html,/landingpage-chemnitz-ki-berater.html,landingpage-chemnitz-ki-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-chemnitz-projektmanager.html,/landingpage-chemnitz-projektmanager.html,landingpage-chemnitz-projektmanager.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-chemnitz-unternehmensberater.html,/landingpage-chemnitz-unternehmensberater.html,landingpage-chemnitz-unternehmensberater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-chur-berater.html,/landingpage-chur-berater.html,landingpage-chur-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-chur-hr-berater.html,/landingpage-chur-hr-berater.html,landingpage-chur-hr-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-chur-it-berater.html,/landingpage-chur-it-berater.html,landingpage-chur-it-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-chur-ki-berater.html,/landingpage-chur-ki-berater.html,landingpage-chur-ki-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-chur-projektmanager.html,/landingpage-chur-projektmanager.html,landingpage-chur-projektmanager.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-chur-seo-berater.html,/landingpage-chur-seo-berater.html,landingpage-chur-seo-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-chur-unternehmensberater.html,/landingpage-chur-unternehmensberater.html,landingpage-chur-unternehmensberater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-compliance-berater.html,/landingpage-compliance-berater.html,landingpage-compliance-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-controllng-berater.html,/landingpage-controllng-berater.html,landingpage-controllng-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-cottbus-berater.html,/landingpage-cottbus-berater.html,landingpage-cottbus-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-cottbus-hr-berater.html,/landingpage-cottbus-hr-berater.html,landingpage-cottbus-hr-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-cottbus-it-berater.html,/landingpage-cottbus-it-berater.html,landingpage-cottbus-it-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-cottbus-ki-berater.html,/landingpage-cottbus-ki-berater.html,landingpage-cottbus-ki-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-cottbus-projektmanager.html,/landingpage-cottbus-projektmanager.html,landingpage-cottbus-projektmanager.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-cottbus-unternehmensberater.html,/landingpage-cottbus-unternehmensberater.html,landingpage-cottbus-unternehmensberater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-darmstadt-berater.html,/landingpage-darmstadt-berater.html,landingpage-darmstadt-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-darmstadt-it-berater.html,/landingpage-darmstadt-it-berater.html,landingpage-darmstadt-it-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-dessau-berater.html,/landingpage-dessau-berater.html,landingpage-dessau-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-dessau-it-berater.html,/landingpage-dessau-it-berater.html,landingpage-dessau-it-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-dornbirn-berater.html,/landingpage-dornbirn-berater.html,landingpage-dornbirn-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-dornbirn-hr-berater.html,/landingpage-dornbirn-hr-berater.html,landingpage-dornbirn-hr-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-dornbirn-it-berater.html,/landingpage-dornbirn-it-berater.html,landingpage-dornbirn-it-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-dornbirn-ki-berater.html,/landingpage-dornbirn-ki-berater.html,landingpage-dornbirn-ki-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-dornbirn-projektmanager.html,/landingpage-dornbirn-projektmanager.html,landingpage-dornbirn-projektmanager.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-dornbirn-seo-berater.html,/landingpage-dornbirn-seo-berater.html,landingpage-dornbirn-seo-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-dornbirn-unternehmensberater.html,/landingpage-dornbirn-unternehmensberater.html,landingpage-dornbirn-unternehmensberater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-dortmund-berater.html,/landingpage-dortmund-berater.html,landingpage-dortmund-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-dortmund-hr-berater.html,/landingpage-dortmund-hr-berater.html,landingpage-dortmund-hr-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-dortmund-it-berater.html,/landingpage-dortmund-it-berater.html,landingpage-dortmund-it-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-dortmund-ki-berater.html,/landingpage-dortmund-ki-berater.html,landingpage-dortmund-ki-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-dortmund-projektmanager.html,/landingpage-dortmund-projektmanager.html,landingpage-dortmund-projektmanager.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-dortmund-seo-berater.html,/landingpage-dortmund-seo-berater.html,landingpage-dortmund-seo-berater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-dortmund-unternehmensberater.html,/landingpage-dortmund-unternehmensberater.html,landingpage-dortmund-unternehmensberater.html,cluster_or_other,missing_local,DE_or_other
https://bertlclaw.at/landingpage-dresden-berater.html,/landingpage-dresden-berater.html,landingpage-dresden-berater.html,cluster_or_other,missing_local,DE_or_other
